app_name,class_dex,types,matches
io.hexawallet.hexa.apk,classes3.dex,anti_vm,['Build.MANUFACTURER check']
io.hexawallet.hexa.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
kuna.beta.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.HARDWARE check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'device ID check']"
kuna.beta.apk,classes.dex,compiler,['r8']
kuna.beta.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
kuna.beta.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
kuna.beta.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
kuna.beta.apk,classes3.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check']"
kuna.beta.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.callsfreecalls.android.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'network operator name check']"
com.callsfreecalls.android.apk,classes.dex,compiler,['r8']
com.callsfreecalls.android.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.callsfreecalls.android.apk,classes2.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'possible VM check']"
com.callsfreecalls.android.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.callsfreecalls.android.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'subscriber ID check', 'ro.product.device check', 'ro.kernel.qemu check', 'possible ro.secure check', 'emulator file check']"
com.callsfreecalls.android.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.callsfreecalls.android.apk,classes4.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.callsfreecalls.android.apk,classes4.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'network operator name check']"
com.callsfreecalls.android.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
com.callsfreecalls.android.apk,classes5.dex,compiler,['r8 without marker (suspicious)']
vip.mytokenpocket.apk,,packer,['Ijiami']
vip.mytokenpocket.apk,assets/ijm_lib/armeabi/libexecmain.so,packer,"['UPX (unknown, modified)']"
vip.mytokenpocket.apk,assets/ijm_lib/armeabi/libexec.so,packer,"['UPX (unknown, modified)']"
vip.mytokenpocket.apk,classes.dex,compiler,['dexlib 2.x']
com.beecrypt.beecrypthd.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
com.beecrypt.beecrypthd.apk,classes3.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.beecrypt.beecrypthd.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'possible VM check']"
com.beecrypt.beecrypthd.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.beecrypt.beecrypthd.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check']"
com.beecrypt.beecrypthd.apk,classes.dex,compiler,['r8']
com.beecrypt.beecrypthd.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.beecrypt.beecrypthd.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.BOARD check']"
com.beecrypt.beecrypthd.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.beecrypt.beecrypthd.apk,classes5.dex,compiler,['r8 without marker (suspicious)']
im.token.app99.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible VM check']"
im.token.app99.apk,classes.dex,compiler,['dexlib 2.x']
im.token.app99.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
im.token.app99.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'device ID check', 'subscriber ID check', 'possible VM check']"
im.token.app99.apk,classes2.dex,compiler,['dexlib 2.x']
im.token.app99.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'possible Build.SERIAL check', 'SIM operator check', 'network operator name check', 'possible VM check']"
im.token.app99.apk,classes3.dex,compiler,['dexlib 2.x']
im.token.app99.apk,classes4.dex,compiler,['dexlib 2.x']
im.token.app99.apk,classes5.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'possible ro.secure check']"
im.token.app99.apk,classes5.dex,compiler,['dexlib 2.x']
com.incognito.wallet.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.incognito.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check', 'Build.TAGS check', 'possible VM check']"
com.incognito.wallet.apk,classes.dex,compiler,['r8']
com.incognito.wallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'network operator name check', 'possible VM check']"
com.incognito.wallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.incognito.wallet.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.youhodler.youhodler.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check', 'SIM operator check', 'network operator name check', 'device ID check']"
com.youhodler.youhodler.apk,classes.dex,compiler,['r8']
com.youhodler.youhodler.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.youhodler.youhodler.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.youhodler.youhodler.apk,classes3.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.youhodler.youhodler.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.youhodler.youhodler.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.youhodler.youhodler.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
com.neobitcoin.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'device ID check', 'possible VM check']"
com.neobitcoin.wallet.apk,classes.dex,compiler,['r8']
com.neobitcoin.wallet.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.neobitcoin.wallet.apk,classes2.dex,anti_disassembly,['illegal class name']
com.neobitcoin.wallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'SIM operator check']"
com.neobitcoin.wallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.bitcoin.mwallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'network operator name check', 'device ID check']"
com.bitcoin.mwallet.apk,classes.dex,compiler,['r8']
com.bitcoin.mwallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.bitcoin.mwallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.bitcoin.mwallet.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.bitcoin.mwallet.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
com.bitcoin.mwallet.apk,classes5.dex,compiler,['r8 without marker (suspicious)']
cobo.wallet.apk,classes.dex,compiler,['dexlib 2.x']
com.kubi.kucoin.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'SIM operator check', 'network operator name check', 'device ID check']"
com.kubi.kucoin.apk,classes.dex,compiler,['r8']
com.kubi.kucoin.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'Build.TAGS check', 'SIM operator check', 'possible VM check']"
com.kubi.kucoin.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.kubi.kucoin.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check']"
com.kubi.kucoin.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.kubi.kucoin.apk,classes4.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'emulator file check']"
com.kubi.kucoin.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
com.kubi.kucoin.apk,classes5.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check']"
com.kubi.kucoin.apk,classes5.dex,compiler,['r8 without marker (suspicious)']
com.kubi.kucoin.apk,lib/arm64-v8a/libdu.so,obfuscator,['Safeengine LLVM']
com.kubi.kucoin.apk,lib/arm64-v8a/libsgmain.so!classes.dex,compiler,['unknown (please file detection issue!)']
com.kubi.kucoin.apk,lib/arm64-v8a/libsgmiddletier.so!classes.dex,compiler,['unknown (please file detection issue!)']
com.kubi.kucoin.apk,lib/arm64-v8a/libsgsecuritybody.so!classes.dex,anti_vm,['subscriber ID check']
com.kubi.kucoin.apk,lib/arm64-v8a/libsgsecuritybody.so!classes.dex,compiler,['unknown (please file detection issue!)']
com.kubi.kucoin.apk,lib/armeabi-v7a/libdu.so,"dropper, packer",['UPX packed ELF embedded in ELF']
com.kubi.kucoin.apk,lib/armeabi-v7a/libsgmain.so!classes.dex,compiler,['unknown (please file detection issue!)']
com.kubi.kucoin.apk,lib/armeabi-v7a/libsgmiddletier.so!classes.dex,compiler,['unknown (please file detection issue!)']
com.kubi.kucoin.apk,lib/armeabi-v7a/libsgsecuritybody.so!classes.dex,anti_vm,['subscriber ID check']
com.kubi.kucoin.apk,lib/armeabi-v7a/libsgsecuritybody.so!classes.dex,compiler,['unknown (please file detection issue!)']
com.kubi.kucoin.apk,lib/armeabi/libdu.so,"dropper, packer",['UPX packed ELF embedded in ELF']
com.coinhako.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.coinhako.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.coinhako.apk,classes.dex,compiler,['r8']
com.coinhako.apk,classes.dex,obfuscator,"['unreadable field names', 'unreadable method names']"
com.coinhako.apk,classes2.dex,anti_vm,['Build.MANUFACTURER check']
com.coinhako.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
im.token.app.apk,,packer,['Jiagu']
im.token.app.apk,classes.dex,compiler,['dexlib 2.x']
com.plutus.wallet.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.plutus.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'Build.TAGS check', 'network operator name check', 'ro.hardware check', 'ro.kernel.qemu check']"
com.plutus.wallet.apk,classes.dex,compiler,['r8']
com.plutus.wallet.apk,classes.dex,obfuscator,['DexGuard']
com.plutus.wallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible ro.secure check']"
com.plutus.wallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'possible Build.SERIAL check', 'SIM operator check']"
com.medishares.android.apk,classes.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes10.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes11.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes12.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes13.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes5.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'network operator name check']"
com.medishares.android.apk,classes5.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes6.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.medishares.android.apk,classes6.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check', 'Build.TAGS check', 'subscriber ID check']"
com.medishares.android.apk,classes6.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes7.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes8.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,classes9.dex,compiler,['r8 without marker (suspicious)']
com.medishares.android.apk,lib/arm64-v8a/libFaceSDK.so,obfuscator,['Obfuscator-LLVM version 3.5']
com.medishares.android.apk,lib/armeabi-v7a/libFaceSDK.so,obfuscator,['Obfuscator-LLVM version 3.5']
com.medishares.android.apk,lib/armeabi/libFaceSDK.so,obfuscator,['Obfuscator-LLVM version 3.5']
com.trusteewallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check', 'Build.TAGS check', 'possible VM check']"
com.trusteewallet.apk,classes.dex,compiler,['r8']
com.trusteewallet.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.trusteewallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.trusteewallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.trusteewallet.apk,classes3.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.trusteewallet.apk,classes3.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'possible VM check']"
com.trusteewallet.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.ezdefi.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check', 'Build.TAGS check']"
com.ezdefi.apk,classes.dex,compiler,['r8']
com.ezdefi.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.ezdefi.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.ezdefi.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.ezdefi.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check']"
com.ezdefi.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.crypterium.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'possible Build.SERIAL check', 'network operator name check', 'device ID check', 'ro.kernel.qemu check']"
com.crypterium.apk,classes.dex,compiler,['r8']
com.crypterium.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'SIM operator check', 'network operator name check', 'possible VM check']"
com.crypterium.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.crypterium.apk,classes2.dex,obfuscator,"['unreadable field names', 'unreadable method names']"
com.crypterium.apk,classes3.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.crypterium.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.crypterium.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.crypterium.apk,classes4.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check']"
com.crypterium.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
co.bacoor.android.hbwallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check']"
co.bacoor.android.hbwallet.apk,classes.dex,compiler,['r8']
